--------- beginning of main
02-17 05:37:07.288 27073 27073 I AconfigPackage: com.android.media.mainline.flags is mapped to com.android.media
02-17 05:37:07.288 27073 27073 I AconfigPackage: com.android.net.ct.flags is mapped to com.android.tethering
02-17 05:37:07.288 27073 27073 I AconfigPackage: com.android.net.flags is mapped to com.android.tethering
02-17 05:37:07.288 27073 27073 I AconfigPackage: android.net.vcn is mapped to com.android.tethering
02-17 05:37:07.288 27073 27073 I AconfigPackage: com.android.nearby.flags is mapped to com.android.tethering
02-17 05:37:07.288 27073 27073 I AconfigPackage: android.net.http is mapped to com.android.tethering
02-17 05:37:07.288 27073 27073 I AconfigPackage: com.android.net.thread.flags is mapped to com.android.tethering
02-17 05:37:07.288 27073 27073 I AconfigPackage: com.android.system.virtualmachine.flags is mapped to com.android.virt
02-17 05:37:07.288 27073 27073 I AconfigPackage: com.android.cellbroadcastreceiver.flags is mapped to com.android.cellbroadcast
02-17 05:37:07.289 27073 27073 I AconfigPackage: com.android.devicelock.flags is mapped to com.android.devicelock
02-17 05:37:07.289 27073 27073 I AconfigPackage: com.android.icu is mapped to com.android.i18n
02-17 05:37:07.289 27073 27073 I AconfigPackage: android.uprobestats.mainline.flags is mapped to com.android.uprobestats
02-17 05:37:07.289 27073 27073 I AconfigPackage: com.android.os.statsd.flags is mapped to com.android.os.statsd
02-17 05:37:07.289 27073 27073 I AconfigPackage: com.android.rkpd.flags is mapped to com.android.rkpd
02-17 05:37:07.289 27073 27073 I AconfigPackage: com.android.healthfitness.flags is mapped to com.android.healthfitness
02-17 05:37:07.289 27073 27073 I AconfigPackage: com.android.healthfitness.beta.test is mapped to com.android.healthfitness
02-17 05:37:07.289 27073 27073 I AconfigPackage: com.android.wifi.flags is mapped to com.android.wifi
02-17 05:37:07.289 27073 27073 I AconfigPackage: com.android.bluetooth.flags is mapped to com.android.bt
02-17 05:37:07.289 27073 27073 E FeatureFlagsImplExport: android.os.flagging.AconfigStorageReadException: ERROR_PACKAGE_NOT_FOUND: package android.xr cannot be found on the device
02-17 05:37:07.294 27073 27073 I app_process: System.exit called, status: 0
02-17 05:37:07.294 27073 27073 I AndroidRuntime: VM exiting with result code 0.
02-17 05:37:07.376  7746  7746 I ImeTracker: system_server:eaaf407e: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:37:08.535  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 05:37:08.536  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 05:37:08.536  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 05:37:10.297  7746  7746 D ActivityThread: Package [com.catfewd.nemotron] reported as REPLACED, but missing application info. Assuming REMOVED.
02-17 05:37:10.308  7746  7746 D ActivityThread: Package [com.catfewd.nemotron] reported as REPLACED, but missing application info. Assuming REMOVED.
02-17 05:37:10.310  7746  7746 D ActivityThread: Package [com.catfewd.nemotron] reported as REPLACED, but missing application info. Assuming REMOVED.
02-17 05:37:12.880  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 05:37:12.881  7746  7746 D ImeBackDispatcher: updateReceivingDispatcher (mQueuedReceive.size=1)
02-17 05:37:12.881  7746  7746 D ImeBackDispatcher: Unregister received callback id=223842117
02-17 05:37:12.881  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 223842117 remaining callbacks: 0
02-17 05:37:12.913  7746  7746 D ImeBackDispatcher: Register received callback id=223842117 priority=0
02-17 05:37:12.913  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@223842117 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@b91bef7
02-17 05:37:12.930  7746  7746 D ImeBackDispatcher: Unregister received callback id=223842117
02-17 05:37:12.930  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 05:37:12.934  7746  7746 D ImeBackDispatcher: Register received callback id=223842117 priority=0
02-17 05:37:12.934  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@223842117 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@5d1ffcd
02-17 05:37:13.140  7746  7746 I ImeTracker: com.termux:b395a15d: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
02-17 05:37:13.141  7746  7746 D InsetsController: show(ime())
02-17 05:37:13.141  7746  7746 I ImeTracker: com.termux:b395a15d: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
02-17 05:37:13.177  7746  7746 I ImeTracker: system_server:5e547f3d: onShown
02-17 05:37:26.273  7746  7746 I ImeTracker: system_server:339969b7: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:37:26.281  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 05:37:26.281  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 05:37:26.282  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 05:37:26.760  7746  7746 D VRI[TermuxActivity]: visibilityChanged oldVisibility=true newVisibility=false
02-17 05:37:26.819  7746  7767 W System  : A resource failed to call release. 
02-17 05:37:26.822  7746  7767 W System  : A resource failed to call release. 
02-17 05:37:26.822  7746  7767 W System  : A resource failed to call release. 
02-17 05:37:30.131  7746  7746 D ViewRootImpl: Skipping stats log for color mode
02-17 05:37:30.149  7746 27285 D MediaCodecList: codecHandlesFormat: no format, so no extra checks
02-17 05:37:30.150  7746 27287 D CCodec  : allocate(c2.android.vorbis.decoder)
02-17 05:37:30.152  7746 27287 I CCodec  : setting up 'default' as default (vendor) store
02-17 05:37:30.154  7746  7895 D BufferPoolAccessor2.0: bufferpool2 0x7b00825828 : 0(0 size) total buffers - 0(0 size) used buffers - 1/7 (recycle/alloc) - 6/24 (fetch/transfer)
02-17 05:37:30.154  7746  7895 D BufferPoolAccessor2.0: Destruction - bufferpool2 0x7b00825828 cached: 0/0M, 0/0% in use; allocs: 7, 14% recycled; transfers: 24, 75% unfetched
02-17 05:37:30.154  7746 27287 I CCodec  : Created component [c2.android.vorbis.decoder] for [c2.android.vorbis.decoder]
02-17 05:37:30.155  7746 27287 D CCodecConfig: read media type: audio/vorbis
02-17 05:37:30.156  7746 27287 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.max-count.values
02-17 05:37:30.156  7746 27287 D ReflectedParamUpdater: extent() != 1 for single value type: output.subscribed-indices.values
02-17 05:37:30.156  7746 27287 D ReflectedParamUpdater: extent() != 1 for single value type: input.buffers.allocator-ids.values
02-17 05:37:30.156  7746 27287 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.allocator-ids.values
02-17 05:37:30.156  7746 27287 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.allocator-ids.values
02-17 05:37:30.156  7746 27287 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.pool-ids.values
02-17 05:37:30.156  7746 27287 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.pool-ids.values
02-17 05:37:30.159  7746 27287 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 05:37:30.160  7746 27287 D CCodecConfig: c2 config diff is Dict {
02-17 05:37:30.160  7746 27287 D CCodecConfig:   c2::u32 coded.bitrate.value = 64000
02-17 05:37:30.160  7746 27287 D CCodecConfig:   c2::u32 input.buffers.max-size.value = 32768
02-17 05:37:30.160  7746 27287 D CCodecConfig:   c2::u32 input.delay.value = 0
02-17 05:37:30.160  7746 27287 D CCodecConfig:   string input.media-type.value = "audio/vorbis"
02-17 05:37:30.160  7746 27287 D CCodecConfig:   c2::u32 output.large-frame.max-size = 0
02-17 05:37:30.160  7746 27287 D CCodecConfig:   c2::u32 output.large-frame.threshold-size = 0
02-17 05:37:30.160  7746 27287 D CCodecConfig:   string output.media-type.value = "audio/raw"
02-17 05:37:30.160  7746 27287 D CCodecConfig:   c2::u32 raw.channel-count.value = 1
02-17 05:37:30.160  7746 27287 D CCodecConfig:   c2::u32 raw.sample-rate.value = 48000
02-17 05:37:30.160  7746 27287 D CCodecConfig: }
02-17 05:37:30.160  7746 27287 D CCodec  : [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
02-17 05:37:30.161  7746 27287 D CCodecConfig: no c2 equivalents for durationUs
02-17 05:37:30.161  7746 27287 D CCodecConfig: no c2 equivalents for track-id
02-17 05:37:30.161  7746 27287 D CCodecConfig: no c2 equivalents for csd-1
02-17 05:37:30.161  7746 27287 D CCodecConfig: no c2 equivalents for flags
02-17 05:37:30.161  7746 27287 D CCodecConfig: c2 config diff is   c2::u32 coded.bitrate.value = 96000
02-17 05:37:30.161  7746 27287 D CCodecConfig:   c2::u32 raw.sample-rate.value = 44100
02-17 05:37:30.161  7746 27287 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 05:37:30.161  7746 27287 D CCodec  : encoding statistics level = 0
02-17 05:37:30.161  7746 27287 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t bitrate = 96000
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t channel-count = 1
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t max-input-size = 32768
02-17 05:37:30.161  7746 27287 D CCodec  :   string mime = "audio/vorbis"
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t sample-rate = 44100
02-17 05:37:30.161  7746 27287 D CCodec  : }
02-17 05:37:30.161  7746 27287 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t channel-count = 1
02-17 05:37:30.161  7746 27287 D CCodec  :   string mime = "audio/raw"
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t sample-rate = 44100
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t channel-mask = 1
02-17 05:37:30.161  7746 27287 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 05:37:30.161  7746 27287 D CCodec  : }
02-17 05:37:30.161  7746 27287 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 05:37:30.163  7746 27287 W Codec2Client: query -- param skipped: index = 1342179345.
02-17 05:37:30.163  7746 27287 W Codec2Client: query -- param skipped: index = 2415921170.
02-17 05:37:30.164  7746 27287 D CCodecBufferChannel: [c2.android.vorbis.decoder#307] Created input block pool with allocatorID 16 => poolID 27 - OK (0)
02-17 05:37:30.165  7746 27287 I CCodecBufferChannel: [c2.android.vorbis.decoder#307] Created output block pool with allocatorID 16 => poolID 56 - OK
02-17 05:37:30.165  7746 27287 D CCodecBufferChannel: [c2.android.vorbis.decoder#307] Configured output block pool ids 56 => OK
02-17 05:37:30.173  7746 27287 D CCodecBufferChannel: [c2.android.vorbis.decoder#307] MediaCodec discarded an unknown buffer
02-17 05:37:30.174  7746 27287 I hw-BpHwBinder: onLastStrongRef automatically unlinking death recipients
02-17 05:37:30.199  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 05:37:30.199  7746  7746 D ImeBackDispatcher: updateReceivingDispatcher (mQueuedReceive.size=1)
02-17 05:37:30.199  7746  7746 D ImeBackDispatcher: Unregister received callback id=223842117
02-17 05:37:30.199  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 223842117 remaining callbacks: 0
02-17 05:37:30.206  7746  7746 D InsetsController: show(ime())
02-17 05:37:30.206  7746  7746 I ImeTracker: com.termux:e6a51762: onCancelled at PHASE_CLIENT_REPORT_REQUESTED_VISIBLE_TYPES
02-17 05:37:30.242  7746  7746 D ImeBackDispatcher: Register received callback id=223842117 priority=0
02-17 05:37:30.242  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@223842117 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@241d1cb
02-17 05:37:30.442  7746  7746 I ImeTracker: com.termux:73638ac3: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
02-17 05:37:30.442  7746  7746 D InsetsController: show(ime())
02-17 05:37:30.442  7746  7746 I ImeTracker: com.termux:73638ac3: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
02-17 05:37:30.548  7746  7746 I ImeTracker: system_server:d321417f: onShown
02-17 05:37:31.375  7746  7746 I ImeTracker: system_server:cf866d41: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:37:35.157  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 0
02-17 05:37:35.349  7746  7746 I ImeTracker: system_server:cc3efaaf: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:37:36.157  7746  7894 D BufferPoolAccessor2.0: bufferpool2 0x7b00873d88 : 0(0 size) total buffers - 0(0 size) used buffers - 1/7 (recycle/alloc) - 6/24 (fetch/transfer)
02-17 05:37:36.157  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 1
02-17 05:38:12.647  7746  7746 D InsetsController: hide(ime())
02-17 05:38:12.647  7746  7746 D ImeBackDispatcher: Preliminary clear (mImeCallbacks.size=1)
02-17 05:38:12.647  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 05:38:12.647  7746  7746 D InsetsController: Setting requestedVisibleTypes to -9 (was -1)
02-17 05:38:12.648  7746  7746 D InsetsController: hide(ime())
02-17 05:38:12.648  7746  7746 I ImeTracker: org.futo.inputmethod.latin.playstore:7c49370f: onCancelled at PHASE_CLIENT_ALREADY_HIDDEN
02-17 05:38:12.883  7746  7746 D ImeBackDispatcher: Unregister received callback id=223842117
02-17 05:38:12.895  7746  7746 I ImeTracker: system_server:4792c1db: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:38:55.763  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@214deb3
02-17 05:38:55.777  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@aee8da5
02-17 05:38:55.795  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f15f507
02-17 05:38:56.164  7746  7746 E ViewDragHelper: Ignoring pointerId=0 because ACTION_DOWN was not received for this pointer before ACTION_MOVE. It likely happened because  ViewDragHelper did not receive all the events in the event stream.
02-17 05:38:56.164  7746  7746 E ViewDragHelper: Ignoring pointerId=0 because ACTION_DOWN was not received for this pointer before ACTION_MOVE. It likely happened because  ViewDragHelper did not receive all the events in the event stream.
02-17 05:38:56.164  7746  7746 E ViewDragHelper: Ignoring pointerId=0 because ACTION_DOWN was not received for this pointer before ACTION_MOVE. It likely happened because  ViewDragHelper did not receive all the events in the event stream.
02-17 05:38:56.164  7746  7746 E ViewDragHelper: Ignoring pointerId=0 because ACTION_DOWN was not received for this pointer before ACTION_MOVE. It likely happened because  ViewDragHelper did not receive all the events in the event stream.
